icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
4401e8,EJU78AK ,Austria,1750795651,1750795651,-0.9528,39.1774,3779.52,False,166.17,180.18,-5.2,,4084.32,2011,False,0,2025-06-24T20:07:32
4401e4,EJU51GK ,Austria,1750795651,1750795651,9.6188,44.9409,11879.58,False,228.12,150.26,0.0,,12443.46,1000,False,0,2025-06-24T20:07:32
344557,VLG42YQ ,Spain,1750795650,1750795650,2.1031,41.2927,,True,3.09,154.69,,,,1000,False,0,2025-06-24T20:07:32
4bc848,PGT81RV ,Turkey,1750795651,1750795651,21.8966,45.2316,11285.22,False,254.33,131.72,0.0,,11833.86,4632,False,0,2025-06-24T20:07:32
4bc841,PGT398  ,Turkey,1750795651,1750795651,27.0053,44.2832,9745.98,False,215.56,321.3,0.0,,10218.42,2273,False,0,2025-06-24T20:07:32
4401f7,EJU73NJ ,Austria,1750795651,1750795651,7.3464,50.9244,11590.02,False,207.11,246.43,0.0,,12039.6,1000,False,0,2025-06-24T20:07:32
4bc88d,PGT2UG  ,Turkey,1750795651,1750795651,29.0858,40.8046,937.26,False,99.26,58.78,-2.6,,1051.56,,False,0,2025-06-24T20:07:32
505e67,TVQ6461 ,Slovakia,1750795460,1750795460,17.2047,48.1716,,True,0.64,315.0,,,,6153,False,0,2025-06-24T20:07:32
4bb567,CAI8833 ,Turkey,1750795651,1750795651,24.2901,40.3387,10972.8,False,235.06,311.54,0.0,,11544.3,7740,False,0,2025-06-24T20:07:32
4bb565,CAI8945 ,Turkey,1750795651,1750795652,20.4728,45.5276,10980.42,False,215.63,337.41,0.33,,11521.44,6637,False,0,2025-06-24T20:07:32
4787b3,NOZ7LU  ,Norway,1750795651,1750795651,8.7989,45.4575,12192.0,False,228.47,13.41,0.0,,12763.5,0431,False,0,2025-06-24T20:07:32
44ad2e,FYG66N  ,Belgium,1750795650,1750795651,8.2167,49.4079,10363.2,False,205.54,318.45,0.33,,10797.54,1000,False,0,2025-06-24T20:07:32
3946e5,AFR75VG ,France,1750795482,1750795482,2.5343,49.0248,,True,15.43,244.69,,,,1000,False,0,2025-06-24T20:07:32
34450d,7777XASP,Spain,1750795648,1750795648,-8.3744,43.3069,,True,0.0,165.94,,,,,False,0,2025-06-24T20:07:32
4bc884,PGT7223 ,Turkey,1750795651,1750795651,29.4683,40.8182,2293.62,False,149.64,210.36,16.91,,2430.78,,False,0,2025-06-24T20:07:32
4401c3,EJU75TZ ,Austria,1750795650,1750795651,4.3235,48.0602,7962.9,False,220.07,320.69,-14.31,,8458.2,1000,False,0,2025-06-24T20:07:32
4bc887,PGT389B ,Turkey,1750795651,1750795651,17.1702,46.9668,9753.6,False,211.86,308.79,0.33,,10256.52,3266,False,0,2025-06-24T20:07:32
4787a0,NOZ549  ,Norway,1750795651,1750795651,10.0334,59.8019,4069.08,False,151.27,65.7,-7.15,,4000.5,0201,False,0,2025-06-24T20:07:32
4bc885,PGT12JF ,Turkey,1750795651,1750795651,27.1188,42.1308,10363.2,False,226.06,307.42,0.0,,10911.84,3266,False,0,2025-06-24T20:07:32
4bc895,PGT2DP  ,Turkey,1750795651,1750795651,28.9917,40.5813,2125.98,False,132.23,5.13,-6.18,,2270.76,,False,0,2025-06-24T20:07:32
44008f,AUA4BR  ,Austria,1750795650,1750795651,1.4488,51.6003,7132.32,False,191.77,273.69,-12.03,,7452.36,3101,False,0,2025-06-24T20:07:32
73806b,ELY2367 ,Israel,1750795650,1750795651,25.3881,43.6472,11582.4,False,212.11,313.92,0.0,,12131.04,4144,False,0,2025-06-24T20:07:32
440096,EJU17AC ,Austria,1750795651,1750795651,13.556,52.1738,2796.54,False,161.76,52.36,-6.5,,2895.6,1143,False,0,2025-06-24T20:07:32
4068f5,EXS84NE ,United Kingdom,1750795651,1750795651,25.682,38.745,10972.8,False,238.04,316.93,0.0,,,2227,False,0,2025-06-24T20:07:32
738075,ELY5406 ,Israel,1750795651,1750795651,20.9572,51.5314,8221.98,False,222.3,178.67,13.0,,8412.48,5606,False,0,2025-06-24T20:07:32
500260,T7FJA   ,San Marino,1750795651,1750795651,28.7471,40.9365,381.0,False,58.68,58.26,-3.25,,434.34,4105,False,0,2025-06-24T20:07:32
4bb46f,MNB1922 ,Turkey,1750795650,1750795650,4.6037,49.5385,6499.86,False,194.11,262.39,-9.1,,6858.0,3206,False,0,2025-06-24T20:07:32
702087,BBC356  ,Bangladesh,1750795650,1750795650,28.2241,42.9485,11879.58,False,259.17,96.04,0.33,,12420.6,0206,False,0,2025-06-24T20:07:32
440059,BCS1491 ,Austria,1750795651,1750795651,9.3439,51.7755,8976.36,False,256.35,99.82,-11.7,,9304.02,1000,False,0,2025-06-24T20:07:32
440058,BCS7837 ,Austria,1750795651,1750795651,11.4988,50.1546,6118.86,False,202.92,17.1,-7.8,,6400.8,1000,False,0,2025-06-24T20:07:32
45202c,GPX9RE  ,Bulgaria,1750795414,1750795582,18.5243,43.4015,10660.38,False,244.74,130.82,0.0,,,7121,False,0,2025-06-24T20:07:32
440065,EJU92HL ,Austria,1750795609,1750795609,13.5021,52.3554,,True,8.75,39.38,,,,0401,False,0,2025-06-24T20:07:32
45202b,CGF7801 ,Bulgaria,1750795651,1750795651,16.2108,50.9785,10332.72,False,182.01,281.25,0.0,,10660.38,3703,False,0,2025-06-24T20:07:32
44004f,AUA80C  ,Austria,1750795651,1750795651,18.661,46.8692,10363.2,False,204.81,318.46,0.0,,10858.5,5506,False,0,2025-06-24T20:07:32
452033,GPX2951 ,Bulgaria,1750795651,1750795651,19.0616,47.13,10972.8,False,237.12,185.23,0.33,,,1344,False,0,2025-06-24T20:07:32
440047,EJU31FK ,Austria,1750795651,1750795651,9.4419,48.1732,8831.58,False,211.62,13.5,10.4,,9296.4,1000,False,0,2025-06-24T20:07:32
440051,EJU85ZM ,Austria,1750795650,1750795650,9.453,42.6213,944.88,False,107.86,341.65,14.96,,1043.94,,False,0,2025-06-24T20:07:32
440050,AUA6MD  ,Austria,1750795651,1750795651,16.5682,48.1188,,True,0.0,205.31,,,,1000,False,0,2025-06-24T20:07:32
738056,ELY485  ,Israel,1750795651,1750795651,14.8967,41.0828,10363.2,False,237.2,287.81,0.0,,10949.94,4414,False,0,2025-06-24T20:07:32
738055,ELY473  ,Israel,1750795651,1750795651,27.1426,43.863,6995.16,False,201.66,324.97,-12.68,,7383.78,5650,False,0,2025-06-24T20:07:32
44006c,AUA419  ,Austria,1750795650,1750795651,2.62,49.0298,335.28,False,63.45,265.82,-2.93,,403.86,1000,False,0,2025-06-24T20:07:32
484fdf,KLM47K  ,Kingdom of the Netherlands,1750795650,1750795650,0.1973,53.3336,9387.84,False,195.18,292.31,-12.68,,9738.36,6263,False,0,2025-06-24T20:07:32
3453c3,VLG5LE  ,Spain,1750795651,1750795651,14.5472,37.7926,6461.76,False,210.51,333.43,8.78,,6888.48,,False,0,2025-06-24T20:07:32
440083,EJU82ZN ,Austria,1750795651,1750795651,2.4912,48.8403,11285.22,False,234.05,132.95,0.0,,11795.76,6372,False,0,2025-06-24T20:07:32
484fde,KLM81A  ,Kingdom of the Netherlands,1750795424,1750795424,4.7735,52.3084,,True,6.43,272.81,,,,5207,False,0,2025-06-24T20:07:32
440075,EJU45YR ,Austria,1750795651,1750795651,2.3925,52.048,7452.36,False,235.28,78.4,-11.38,,7772.4,2150,False,0,2025-06-24T20:07:32
800584,AIC156  ,India,1750795651,1750795651,16.0124,50.5813,10050.78,False,287.18,133.04,0.33,,10401.3,6032,False,0,2025-06-24T20:07:32
440073,EJU12KC ,Austria,1750795650,1750795651,14.0459,40.8948,3535.68,False,141.69,58.96,-6.83,,3802.38,,False,0,2025-06-24T20:07:32
440072,EJU63QY ,Austria,1750795638,1750795647,2.3571,48.7299,,True,0.0,188.44,,,,2000,False,0,2025-06-24T20:07:32
440019,EJU49VX ,Austria,1750795650,1750795650,-3.9283,44.4227,10972.8,False,251.46,24.15,0.0,,11483.34,1774,False,0,2025-06-24T20:07:32
440018,EJU38KP ,Austria,1750795651,1750795651,-1.9255,41.1077,10988.04,False,239.32,76.32,0.0,,11567.16,3355,False,0,2025-06-24T20:07:32
440005,EJU1852 ,Austria,1750795651,1750795651,-1.6668,42.8267,9151.62,False,228.13,37.67,0.33,,9662.16,4464,False,0,2025-06-24T20:07:32
484fa9,XRO1221 ,Kingdom of the Netherlands,1750795650,1750795650,-2.1978,53.3911,403.86,False,72.07,231.08,-3.58,,419.1,5167,False,0,2025-06-24T20:07:32
440039,AUA34R  ,Austria,1750795651,1750795651,10.2597,45.238,10972.8,False,251.78,52.64,0.0,,11544.3,1000,False,0,2025-06-24T20:07:32
440036,EJU86ZG ,Austria,1750795651,1750795651,8.8273,41.201,9852.66,False,243.73,355.04,6.83,,10454.64,,False,0,2025-06-24T20:07:32
440031,EJU92XP ,Austria,1750795650,1750795651,-2.9088,46.1671,10530.84,False,254.27,45.08,-4.23,,11056.62,6407,False,0,2025-06-24T20:07:32
44001c,AUA729  ,Austria,1750795647,1750795649,16.571,48.1162,,True,0.0,25.31,,,,1000,False,0,2025-06-24T20:07:32
44001b,AUA307D ,Austria,1750795651,1750795651,12.955,54.1326,10637.52,False,207.81,351.03,-4.88,,10873.74,1747,False,0,2025-06-24T20:07:32
44001a,AUA31D  ,Austria,1750795651,1750795651,17.5746,58.0646,9197.34,False,213.5,11.96,-16.58,,9189.72,4444,False,0,2025-06-24T20:07:32
500203,T7TFC   ,San Marino,1750795650,1750795650,7.1154,50.9051,1127.76,False,94.03,23.2,10.4,,1196.34,3722,False,0,2025-06-24T20:07:32
47c1f7,NSZ8WM  ,Norway,1750795651,1750795651,10.2473,57.0843,1264.92,False,91.36,317.05,-7.48,,1211.58,0240,False,0,2025-06-24T20:07:32
344197,ANE95RP ,Spain,1750795651,1750795651,0.0405,41.2034,10980.42,False,242.02,85.49,0.0,,11574.78,1427,False,0,2025-06-24T20:07:32
344195,ANE81LC ,Spain,1750795643,1750795649,-5.3758,41.589,9189.72,False,248.4,312.15,7.15,,9585.96,3416,False,0,2025-06-24T20:07:32
344295,ANE47QR ,Spain,1750795650,1750795650,2.9209,39.6308,807.72,False,129.85,237.13,-7.8,,922.02,6304,False,0,2025-06-24T20:07:32
405636,EZY14FN ,United Kingdom,1750795650,1750795650,-0.6046,50.765,3070.86,False,170.44,60.73,-8.13,,3230.88,5517,False,0,2025-06-24T20:07:32
405638,EZY83KL ,United Kingdom,1750795651,1750795651,-2.789,46.9673,11582.4,False,249.43,14.7,0.0,,12085.32,7463,False,0,2025-06-24T20:07:32
405631,EZY51RM ,United Kingdom,1750795651,1750795651,4.1987,48.6017,11582.4,False,207.32,299.43,0.0,,12092.94,7532,False,0,2025-06-24T20:07:32
4891ac,ENT567P ,Poland,1750795651,1750795651,8.1697,47.8688,7124.7,False,239.23,65.75,5.85,,7536.18,6743,False,0,2025-06-24T20:07:32
505d98,EXS1268 ,Slovakia,1750795651,1750795651,16.7047,45.2958,10972.8,False,218.54,306.38,0.0,,11513.82,7212,False,0,2025-06-24T20:07:32
345583,ANE55YK ,Spain,1750795650,1750795651,-0.8046,38.4473,4983.48,False,198.04,326.23,8.78,,5349.24,0241,False,0,2025-06-24T20:07:32
4784c2,NOZ7JP  ,Norway,1750795651,1750795651,11.2657,50.4103,11582.4,False,226.47,1.82,0.33,,12009.12,6645,False,0,2025-06-24T20:07:32
344217,AEA48JV ,Spain,1750795638,1750795649,2.1019,41.293,,True,0.06,109.69,,,,,False,0,2025-06-24T20:07:32
344218,ANE1264 ,Spain,1750795346,1750795346,-3.5306,40.468,632.46,False,68.42,323.56,-4.23,,685.8,1000,False,0,2025-06-24T20:07:32
345543,ANE19XR ,Spain,1750795650,1750795650,-0.5836,40.9279,10058.4,False,226.18,250.33,-0.33,,10607.04,1000,False,0,2025-06-24T20:07:32
344213,ANE1302 ,Spain,1750795643,1750795651,-2.6541,41.093,5425.44,False,191.01,195.95,-4.23,,5775.96,7147,False,0,2025-06-24T20:07:32
896199,UAE2X   ,United Arab Emirates,1750795650,1750795650,10.7614,39.316,11887.2,False,274.6,112.82,0.0,,12542.52,1427,False,0,2025-06-24T20:07:32
896178,UAE2LK  ,United Arab Emirates,1750795651,1750795652,-1.4281,51.6554,10668.0,False,267.58,100.75,0.0,,11079.48,5206,False,0,2025-06-24T20:07:32
40690a,EZY26ME ,United Kingdom,1750795650,1750795651,10.1749,46.3926,10980.42,False,216.9,313.27,0.33,,11536.68,5505,False,0,2025-06-24T20:07:32
40690d,EZY83KA ,United Kingdom,1750795651,1750795651,21.7268,41.9448,10363.2,False,225.04,310.83,0.33,,10934.7,3234,False,0,2025-06-24T20:07:32
40690c,EZY95PU ,United Kingdom,1750795651,1750795651,17.5105,44.5263,10972.8,False,222.81,310.97,-0.65,,11559.54,3236,False,0,2025-06-24T20:07:32
406909,EZY19PT ,United Kingdom,1750795650,1750795650,-0.9247,38.3882,1828.8,False,104.23,201.12,-3.58,,2019.3,0511,False,0,2025-06-24T20:07:32
3944e5,AFR28AL ,France,1750795651,1750795651,13.7964,47.2157,11887.2,False,246.5,96.59,0.0,,12367.26,1000,False,0,2025-06-24T20:07:32
3944f8,AFR99PU ,France,1750795650,1750795650,3.0531,48.9568,1211.58,False,206.7,313.39,0.0,,,1000,False,0,2025-06-24T20:07:32
39dd42,CCM32TA ,France,1750795650,1750795650,2.3549,48.727,,True,8.75,345.94,,,,1000,False,0,2025-06-24T20:07:32
39dd45,CCM68ZK ,France,1750795651,1750795651,2.3567,48.7259,,True,0.0,340.31,,,,1000,False,0,2025-06-24T20:07:32
452165,JAF3EV  ,Bulgaria,1750795604,1750795609,4.4904,50.9042,,True,0.0,334.69,,,,5314,False,0,2025-06-24T20:07:32
440185,EJU17AZ ,Austria,1750795650,1750795651,4.3182,43.1056,11590.02,False,208.91,296.0,-0.33,,12199.62,1000,False,0,2025-06-24T20:07:32
440181,EJU87LZ ,Austria,1750795651,1750795651,8.3857,45.9941,10972.8,False,216.81,294.98,0.0,,11536.68,1000,False,0,2025-06-24T20:07:32
44015a,EJU67EC ,Austria,1750795652,1750795652,1.1634,43.5395,10972.8,False,235.31,52.73,0.0,,11567.16,1000,False,0,2025-06-24T20:07:32
45213d,AMQ2564 ,Bulgaria,1750795651,1750795651,23.8697,41.3147,10370.82,False,230.68,320.7,0.33,,10927.08,1364,False,0,2025-06-24T20:07:32
47878c,NOZ87G  ,Norway,1750795651,1750795652,11.3938,50.1754,11582.4,False,228.44,359.1,0.0,,12016.74,6640,False,0,2025-06-24T20:07:32
440175,EJU54YL ,Austria,1750795416,1750795416,14.1834,41.1443,2590.8,False,123.47,150.55,-1.95,,2819.4,1000,False,0,2025-06-24T20:07:32
440172,EJU46KE ,Austria,1750795650,1750795651,-0.6262,43.2647,11887.2,False,202.32,226.44,-0.65,,12466.32,6755,False,0,2025-06-24T20:07:32
440170,EJU68TX ,Austria,1750795575,1750795580,8.725,45.646,,True,0.0,258.75,,,,1000,False,0,2025-06-24T20:07:32
452144,RAM1617 ,Bulgaria,1750795650,1750795650,-0.7468,39.2615,10668.0,False,220.91,200.59,0.0,,11285.22,7670,False,0,2025-06-24T20:07:32
478772,NOZ1939 ,Norway,1750795652,1750795652,11.0357,51.9175,12192.0,False,206.84,340.08,0.33,,12565.38,6642,False,0,2025-06-24T20:07:32
45caae,DNU54R  ,Denmark,1750795651,1750795651,12.9219,55.4577,2834.64,False,117.48,109.7,6.5,,2796.54,0277,False,0,2025-06-24T20:07:32
44017c,EJU59FM ,Austria,1750795651,1750795651,-6.0987,44.2913,11879.58,False,211.8,237.7,0.33,,12352.02,2357,False,0,2025-06-24T20:07:32
440196,TAY2SF  ,Austria,1750795651,1750795651,20.2347,46.6828,11650.98,False,203.64,295.59,7.48,,12169.14,1000,False,0,2025-06-24T20:07:32
440191,EJU71GX ,Austria,1750795651,1750795651,9.9271,52.5566,11887.2,False,258.08,87.03,0.0,,12230.1,4611,False,0,2025-06-24T20:07:32
452121,LZB974  ,Bulgaria,1750795651,1750795651,27.0066,43.2015,5463.54,False,190.08,267.05,11.38,,5783.58,4551,False,0,2025-06-24T20:07:32
45caa8,NOZ1793 ,Denmark,1750795650,1750795651,0.8802,40.6651,11475.72,False,238.46,14.88,6.5,,12115.8,5512,False,0,2025-06-24T20:07:32
440141,EJU37KC ,Austria,1750795650,1750795651,11.1761,45.2478,11590.02,False,215.1,275.77,-0.33,,12176.76,2027,False,0,2025-06-24T20:07:32
452113,CFG2KM  ,Bulgaria,1750795646,1750795649,11.7815,48.3488,,True,3.34,84.38,,,,1000,False,0,2025-06-24T20:07:32
ae1f71,R72098  ,United States,1750795651,1750795651,12.1437,49.3815,929.64,False,38.98,247.5,-0.33,,1021.08,0033,False,0,2025-06-24T20:07:32
44014a,EJU1860 ,Austria,1750795389,1750795389,-0.7012,44.8386,60.96,False,70.94,225.29,-3.58,,152.4,1000,False,0,2025-06-24T20:07:32
440159,EJU48XP ,Austria,1750795651,1750795651,-5.8915,40.9199,11590.02,False,243.77,54.97,0.0,,12054.84,1150,False,0,2025-06-24T20:07:32
471daf,WMT7RD  ,Hungary,1750795651,1750795651,12.3546,49.4871,10668.0,False,256.02,111.82,-0.33,,11125.2,2632,False,0,2025-06-24T20:07:32
471db6,WZZ56HB ,Hungary,1750795651,1750795651,12.7148,43.5093,10965.18,False,236.83,44.21,0.0,,11574.78,1000,False,0,2025-06-24T20:07:32
471db4,WZZ17VY ,Hungary,1750795650,1750795650,21.1416,51.9653,952.5,False,85.13,332.66,0.0,,975.36,1000,False,0,2025-06-24T20:07:32
471db5,WZZ89   ,Hungary,1750795585,1750795585,8.7239,45.6068,,True,6.17,154.69,,,,,False,0,2025-06-24T20:07:32
471db8,WZZ39VJ ,Hungary,1750795651,1750795651,3.4906,41.545,10972.8,False,240.66,77.66,0.0,,11605.26,5307,False,0,2025-06-24T20:07:32
471db9,WZZ4RJ  ,Hungary,1750795651,1750795651,20.2762,44.8467,10668.0,False,245.93,134.15,0.0,,11216.64,6434,True,0,2025-06-24T20:07:32
452124,LZB408  ,Bulgaria,1750795651,1750795651,18.3446,46.3049,11277.6,False,250.92,132.26,0.0,,11811.0,7121,False,0,2025-06-24T20:07:32
471db3,WMT982  ,Hungary,1750795651,1750795651,-0.0675,51.9719,1356.36,False,95.01,197.65,-11.05,,1432.56,1453,False,0,2025-06-24T20:07:32
4bb2b2,TKJ6YK  ,Turkey,1750795650,1750795651,22.0774,45.1216,10675.62,False,252.83,131.87,-0.33,,11209.02,6431,False,0,2025-06-24T20:07:32
4bb2b0,THY3ZE  ,Turkey,1750795651,1750795651,22.4513,43.0262,10675.62,False,240.13,101.74,0.0,,11262.36,6431,False,0,2025-06-24T20:07:32
440117,EJU78NU ,Austria,1750795651,1750795651,11.6246,40.8519,11574.78,False,230.38,86.54,0.0,,12214.86,1000,False,0,2025-06-24T20:07:32
4bb1e4,THY7EQ  ,Turkey,1750795650,1750795651,28.1304,40.9471,1844.04,False,130.09,81.36,-3.9,,1988.82,1274,False,0,2025-06-24T20:07:32
4892c1,ENT73YZ ,Poland,1750795651,1750795651,-7.3041,35.375,11277.6,False,211.33,233.21,0.0,,11864.34,0642,False,0,2025-06-24T20:07:32
4892c4,ENT58RE ,Poland,1750795650,1750795651,-1.0772,40.7924,11887.2,False,206.05,249.85,0.0,,12496.8,0661,False,0,2025-06-24T20:07:32
34569a,VOE2679 ,Spain,1750795493,1750795645,-0.4586,35.7136,8336.28,False,238.86,38.97,10.08,,8938.26,,False,0,2025-06-24T20:07:32
4892c8,ENT71TY ,Poland,1750795651,1750795651,17.1533,51.8762,11277.6,False,277.99,80.52,0.0,,11559.54,1171,False,0,2025-06-24T20:07:32
343041,SWT2SO  ,Spain,1750795651,1750795651,16.6121,47.3443,6096.0,False,115.15,303.34,0.0,,6408.42,5656,False,0,2025-06-24T20:07:32
34568c,VOE7HP  ,Spain,1750795651,1750795651,1.1922,46.0627,10972.8,False,210.46,271.26,0.0,,11521.44,1000,False,0,2025-06-24T20:07:32
345699,VOE6EP  ,Spain,1750795651,1750795651,0.1323,44.1378,10523.22,False,231.23,340.23,-6.5,,11109.96,1000,False,0,2025-06-24T20:07:32
345691,IBE07HP ,Spain,1750795651,1750795651,-1.3092,50.8412,7970.52,False,200.98,210.96,10.73,,8343.9,5405,False,0,2025-06-24T20:07:32
345692,IBE07SL ,Spain,1750795651,1750795651,-4.3259,42.4276,10203.18,False,215.23,172.72,-1.95,,10706.1,1176,False,0,2025-06-24T20:07:32
345659,VOE2QE  ,Spain,1750795650,1750795651,2.8901,45.9634,11193.78,False,215.81,299.25,-5.2,,11772.9,1000,False,0,2025-06-24T20:07:32
345646,VLG8579 ,Spain,1750795651,1750795651,2.5974,48.763,876.3,False,99.07,256.18,-3.25,,982.98,6343,False,0,2025-06-24T20:07:32
345642,VLG6FK  ,Spain,1750795650,1750795650,-3.9452,37.3085,11269.98,False,203.18,236.15,0.0,,11871.96,0443,False,0,2025-06-24T20:07:32
345645,VLG3XK  ,Spain,1750795644,1750795651,2.3602,48.7316,,True,0.9,157.5,,,,1000,False,0,2025-06-24T20:07:32
344307,ANE51CH ,Spain,1750795651,1750795651,1.1652,38.7812,906.78,False,93.94,28.81,0.0,,1013.46,6344,False,0,2025-06-24T20:07:32
34560d,VLG87HH ,Spain,1750795650,1750795651,1.3188,41.7415,4754.88,False,212.56,111.29,-4.23,,5135.88,1000,False,0,2025-06-24T20:07:32
345618,LAV4324 ,Spain,1750795651,1750795651,-5.6582,50.195,11582.4,False,236.58,325.72,-0.33,,12054.84,2316,False,0,2025-06-24T20:07:32
781bf7,CSN346  ,China,1750795651,1750795651,4.7207,52.4022,2331.72,False,147.53,30.14,13.0,,2400.3,0144,False,0,2025-06-24T20:07:32
4079f6,BAW626  ,United Kingdom,1750795650,1750795651,15.8266,45.9859,11277.6,False,247.15,129.26,-0.33,,11841.48,5224,False,0,2025-06-24T20:07:32
4066b9,EXS77GS ,United Kingdom,1750795651,1750795651,15.1723,45.7222,10972.8,False,221.36,310.95,0.0,,11529.06,3242,False,0,2025-06-24T20:07:32
4bb266,THY1TX  ,Turkey,1750795651,1750795651,9.1302,47.5248,2148.84,False,127.37,96.49,-1.3,,2316.48,3211,False,0,2025-06-24T20:07:32
02010d,MAC112X ,Morocco,1750795651,1750795651,-0.9359,43.0524,10660.38,False,214.35,186.48,0.0,,11231.88,7136,False,0,2025-06-24T20:07:32
4079d0,CFE78PG ,United Kingdom,1750795651,1750795651,0.0207,51.5811,929.64,False,116.29,33.27,1.3,,998.22,7736,False,0,2025-06-24T20:07:32
020118,MAC334V ,Morocco,1750795651,1750795651,2.8981,42.4093,9174.48,False,219.37,208.43,7.8,,9730.74,6757,False,0,2025-06-24T20:07:32
4079d2,CFE557  ,United Kingdom,1750795651,1750795651,0.5132,51.552,1432.56,False,127.23,243.33,-3.25,,1516.38,1405,False,0,2025-06-24T20:07:32
020113,RAM935  ,Morocco,1750795651,1750795651,5.3462,40.0604,11277.6,False,223.27,258.97,0.0,,11894.82,4005,False,0,2025-06-24T20:07:32
020111,RAM985A ,Morocco,1750795651,1750795651,-5.3956,35.5113,9448.8,False,213.93,216.1,0.0,,9997.44,2613,False,0,2025-06-24T20:07:32
4066fa,EXS2WM  ,United Kingdom,1750795651,1750795651,-0.0556,44.8577,10363.2,False,229.48,345.06,-0.33,,10919.46,5542,False,0,2025-06-24T20:07:32
738289,ISR364  ,Israel,1750795651,1750795651,21.9064,37.6472,11879.58,False,248.6,112.64,-0.33,,12519.66,1224,False,0,2025-06-24T20:07:32
4bb28a,THY9LK  ,Turkey,1750795651,1750795651,27.39,40.8167,3474.72,False,146.87,166.84,-5.53,,3703.32,1223,False,0,2025-06-24T20:07:32
abf486,HAF403  ,United States,1750795422,1750795436,28.0911,36.4049,,True,0.06,303.75,,,,7450,False,0,2025-06-24T20:07:32
44cdcf,BEL4MR  ,Belgium,1750795651,1750795651,6.3067,47.7542,10972.8,False,227.33,3.63,0.0,,11513.82,1000,False,0,2025-06-24T20:07:32
44cdcd,BEL5PR  ,Belgium,1750795461,1750795461,8.5374,50.0369,,True,11.83,250.31,,,,,False,0,2025-06-24T20:07:32
44cdcb,BEL8RD  ,Belgium,1750795651,1750795652,8.2284,46.57,7551.42,False,247.9,158.07,-4.88,,8031.48,1000,False,0,2025-06-24T20:07:32
4bb276,THY4VE  ,Turkey,1750795651,1750795651,20.1448,40.5335,9753.6,False,235.36,274.64,0.0,,10294.62,2350,False,0,2025-06-24T20:07:32
4bb274,THY37N  ,Turkey,1750795651,1750795651,7.7189,47.4306,10972.8,False,214.34,293.18,0.0,,11506.2,3245,False,0,2025-06-24T20:07:32
4bb26b,THY7UL  ,Turkey,1750795101,1750795610,29.2946,41.3415,3055.62,False,144.82,183.46,0.65,,3246.12,,False,0,2025-06-24T20:07:32
4066cf,TOM3FG  ,United Kingdom,1750795651,1750795651,19.0424,46.2416,10972.8,False,213.06,312.16,0.33,,11498.58,3262,False,0,2025-06-24T20:07:32
4066d1,TOM45L  ,United Kingdom,1750795651,1750795651,-2.5119,51.3791,2537.46,False,132.04,249.23,-11.38,,2651.76,2771,False,0,2025-06-24T20:07:32
4bb286,THY9VW  ,Turkey,1750795650,1750795650,28.6507,40.9601,914.4,False,107.05,88.35,0.0,,998.22,4522,False,0,2025-06-24T20:07:32
4bb287,THY7AF  ,Turkey,1750795420,1750795420,28.7081,41.2332,297.18,False,77.69,359.24,-3.9,,388.62,4303,False,0,2025-06-24T20:07:32
4bb281,THY3YF  ,Turkey,1750795651,1750795651,24.9974,40.8345,10668.0,False,228.34,73.24,-0.33,,11239.5,3714,False,0,2025-06-24T20:07:32
44cdc9,BEL7YG  ,Belgium,1750795651,1750795651,-2.7828,35.3856,2933.7,False,147.65,179.4,-6.18,,3208.02,7104,False,0,2025-06-24T20:07:32
44cdc8,BEL7SD  ,Belgium,1750795651,1750795651,-5.519,42.0436,11590.02,False,267.14,25.68,0.65,,12070.08,6253,False,0,2025-06-24T20:07:32
44cdc6,BEL37L  ,Belgium,1750795651,1750795651,-3.2235,44.9755,10972.8,False,244.09,45.26,-0.65,,11490.96,2375,False,0,2025-06-24T20:07:32
020177,MAC114Y ,Morocco,1750795651,1750795651,0.0264,45.1291,11277.6,False,220.73,208.24,0.0,,11841.48,7113,False,0,2025-06-24T20:07:32
020176,MAC116  ,Morocco,1750795651,1750795651,-0.901,38.939,11285.22,False,211.23,205.69,0.0,,11917.68,7151,False,0,2025-06-24T20:07:32
020175,MAC337T ,Morocco,1750795651,1750795651,4.9041,42.6705,5737.86,False,176.75,29.85,-5.2,,6172.2,5574,False,0,2025-06-24T20:07:32
